game_id,team_id,HoA,result,settled_in,head_coach,goals,shots,tackles,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways
2016020930,25,home,WIN,REG,Lindy Ruff,3,8,21,2,1,0,46.9,20,10
2015021037,52,away,WIN,REG,Paul Maurice,3,7,20,8,2,0,44.2,5,4
2015021037,23,home,LOSS,REG,Willie Desjardins,2,7,13,6,3,0,55.8,8,9
2016020029,20,away,TIE,SO,Glen Gulutzan,1,6,15,10,2,0,49.2,8,5
2016020029,23,home,TIE,SO,Willie Desjardins,1,7,11,6,4,0,50.8,7,3
2017021193,13,away,LOSS,OT,Bob Boughner,2,6,24,2,2,1,46.3,9,3
2017021193,9,home,WIN,OT,Guy Boucher,3,7,28,4,1,0,53.7,9,8
2017021177,12,away,WIN,REG,Bill Peters,3,8,11,8,3,0,55.9,2,6
2017021177,1,home,LOSS,REG,John Hynes,2,11,18,6,4,2,44.1,6,17
2017020858,20,away,WIN,REG,Glen Gulutzan,3,10,20,15,4,1,37.3,11,6
2017020858,2,home,LOSS,REG,Doug Weight,2,6,19,13,5,0,62.7,12,7
2016020697,15,away,LOSS,OT,Barry Trotz,2,5,24,24,2,2,50.8,8,4
2016020697,25,home,WIN,OT,Lindy Ruff,3,8,18,16,6,1,49.2,13,4
2016020240,26,away,LOSS,REG,Darryl Sutter,1,8,25,10,4,1,39.7,2,3
2016020240,21,home,WIN,REG,Jared Bednar,2,7,30,10,4,0,60.3,4,14
2015020848,26,away,LOSS,REG,Darryl Sutter,1,10,33,15,3,0,56.9,8,2
2015020848,15,home,WIN,REG,Barry Trotz,3,8,33,11,5,0,43.1,12,10
2016020048,19,away,LOSS,OT,Ken Hitchcock,1,6,14,8,3,0,51.8,2,3
2016020048,23,home,WIN,OT,Willie Desjardins,2,6,13,6,4,0,48.2,6,8
2016020217,10,away,LOSS,REG,Mike Babcock,1,9,34,6,2,0,44.4,4,3
2016020217,5,home,WIN,REG,Mike Sullivan,2,12,26,6,3,1,55.6,6,11
2016020735,29,away,WIN,REG,John Tortorella,3,8,14,8,2,0,40.8,8,5
2016020735,18,home,LOSS,REG,Peter Laviolette,2,8,23,6,3,1,59.2,13,9
2016020509,8,away,LOSS,REG,Michel Therrien,1,9,14,8,2,0,52.2,8,6
2016020509,29,home,WIN,REG,John Tortorella,2,6,19,4,4,1,47.8,6,4
2015020263,23,away,WIN,OT,Willie Desjardins,3,6,30,8,6,2,41.5,17,6
2015020263,8,home,LOSS,OT,Michel Therrien,2,9,30,12,4,0,58.5,16,10
2017020951,5,away,LOSS,REG,Mike Sullivan,3,9,7,21,1,1,42.3,14,5
2017020951,13,home,WIN,REG,Bob Boughner,4,7,19,7,3,0,57.7,18,7
2015020128,21,away,LOSS,REG,Patrick Roy,1,8,30,6,5,0,51.6,1,4
2015020128,13,home,WIN,REG,Gerard Gallant,2,7,25,10,3,3,48.4,6,8
2015021223,16,away,LOSS,OT,Joel Quenneville,2,6,10,4,5,1,46.7,5,3
2015021223,29,home,WIN,OT,John Tortorella,3,6,29,20,2,1,53.3,3,3
2017020036,15,away,WIN,OT,Barry Trotz,3,6,14,14,4,2,50,6,6
2017020036,14,home,LOSS,OT,Jon Cooper,2,10,18,12,5,1,50,9,9
2016020252,53,away,LOSS,OT,Dave Tippett,2,9,33,4,2,1,36,4,2
2016020252,23,home,WIN,OT,Willie Desjardins,3,10,23,4,2,1,64,7,4
2015020423,15,away,LOSS,REG,Barry Trotz,1,5,31,25,5,0,45.9,2,5
2015020423,13,home,WIN,REG,Gerard Gallant,2,6,14,14,6,1,54.1,4,5
2016020567,1,away,WIN,REG,John Hynes,3,4,29,8,2,0,44.2,3,11
2016020567,12,home,LOSS,REG,Bill Peters,1,7,12,4,4,0,55.8,11,9
2016020337,18,away,TIE,REG,Peter Laviolette,3,8,16,7,2,0,39,4,13
2016020337,21,home,TIE,REG,Jared Bednar,3,10,28,9,1,0,61,8,9
2017021262,1,away,TIE,REG,John Hynes,3,6,10,8,1,0,40.7,7,8
2017021262,15,home,TIE,REG,Barry Trotz,3,6,15,6,2,0,59.3,10,14
2017020353,14,away,LOSS,REG,Jon Cooper,2,8,27,10,6,1,45.1,6,4
2017020353,5,home,WIN,REG,Mike Sullivan,3,8,32,12,5,3,54.9,12,10
2015020363,13,away,WIN,REG,Gerard Gallant,3,5,19,6,1,0,40.3,3,6
2015020363,19,home,LOSS,REG,Ken Hitchcock,1,7,13,2,3,0,59.7,10,7
2015021061,9,away,LOSS,REG,Dave Cameron,1,8,12,27,4,0,40.4,5,1
2015021061,7,home,WIN,REG,Dan Bylsma,3,8,13,29,3,1,59.6,6,5
2016020756,30,away,LOSS,REG,Bruce Boudreau,1,7,13,10,3,0,59.7,10,5
2016020756,20,home,WIN,REG,Glen Gulutzan,3,9,12,8,4,2,40.3,12,9
2016020255,5,away,WIN,OT,Mike Sullivan,3,8,22,4,5,1,54.9,14,5
2016020255,2,home,LOSS,OT,Jack Capuano,2,5,38,10,2,1,45.1,12,5
2016020512,21,away,WIN,OT,Jared Bednar,2,8,40,10,1,0,44.1,8,8
2016020512,16,home,LOSS,OT,Joel Quenneville,1,9,17,4,4,1,55.9,9,8
2016020162,3,away,WIN,REG,Alain Vigneault,3,6,16,6,3,1,46.4,11,15
2016020162,6,home,LOSS,REG,Claude Julien,2,9,21,6,3,0,53.6,9,7
2015020360,29,away,LOSS,REG,John Tortorella,1,5,32,13,1,0,58.6,10,5
2015020360,8,home,WIN,REG,Michel Therrien,2,6,15,20,4,1,41.4,20,6
2017020158,3,away,LOSS,REG,Alain Vigneault,2,6,32,14,4,1,41.7,17,3
2017020158,8,home,WIN,REG,Claude Julien,3,10,31,10,6,1,58.3,26,6
2017020394,54,away,LOSS,REG,Gerard Gallant,2,7,11,10,5,0,40.8,9,5
2017020394,52,home,WIN,REG,Paul Maurice,5,9,30,10,5,3,59.2,9,7
2015020724,26,away,WIN,OT,Darryl Sutter,3,8,41,8,4,1,46.2,8,3
2015020724,28,home,LOSS,OT,Peter DeBoer,2,8,25,8,4,0,53.8,13,13
2016021107,10,away,LOSS,REG,Mike Babcock,2,8,7,6,3,0,50,2,7
2016021107,7,home,WIN,REG,Dan Bylsma,3,9,20,8,2,2,50,9,9
2015020146,10,away,LOSS,REG,Mike Babcock,1,6,25,6,0,0,60,7,5
2015020146,3,home,WIN,REG,Alain Vigneault,3,6,23,0,3,0,40,8,2
2015020372,14,away,WIN,REG,Jon Cooper,2,5,24,8,4,1,47.6,12,7
2015020372,24,home,LOSS,REG,Bruce Boudreau,1,8,30,8,4,0,52.4,11,7
2017020551,4,away,TIE,SO,Dave Hakstol,1,7,9,6,3,0,56.5,3,5
2017020551,29,home,TIE,SO,John Tortorella,1,9,14,6,3,1,43.5,2,9
2017020922,18,away,WIN,REG,Peter Laviolette,3,7,25,16,1,0,55.9,7,4
2017020922,17,home,LOSS,REG,Jeff Blashill,2,9,20,2,3,0,44.1,8,3
2016021127,18,away,LOSS,REG,Peter Laviolette,1,6,27,45,3,0,57.9,9,10
2016021127,6,home,WIN,REG,Bruce Cassidy,2,7,22,21,3,0,42.1,14,9
2017020323,4,away,WIN,OT,Dave Hakstol,3,9,19,10,2,1,47.8,12,3
2017020323,2,home,LOSS,OT,Doug Weight,2,9,10,4,5,2,52.2,17,5
2015020293,10,away,LOSS,REG,Mike Babcock,0,5,29,2,1,0,45.3,16,8
2015020293,6,home,WIN,REG,Claude Julien,2,9,23,2,1,0,54.7,10,6
2016021088,22,away,WIN,REG,Todd McLellan,3,8,26,12,5,1,47.6,12,5
2016021088,24,home,LOSS,REG,Randy Carlyle,2,8,32,12,5,0,52.4,9,9
2015020326,26,away,TIE,SO,Darryl Sutter,1,9,32,6,0,0,45.2,5,4
2015020326,14,home,TIE,SO,Jon Cooper,1,7,19,0,3,0,54.8,8,2
2017020554,21,away,WIN,REG,Jared Bednar,4,7,15,34,7,3,49.1,5,5
2017020554,53,home,LOSS,REG,Rick Tocchet,2,8,21,40,5,0,50.9,4,5
2016020279,14,away,LOSS,REG,Jon Cooper,1,6,22,22,3,0,50,5,6
2016020279,18,home,WIN,REG,Peter Laviolette,3,7,15,21,4,1,50,10,7
2017021026,12,away,LOSS,REG,Bill Peters,2,7,6,4,3,1,54,8,3
2017021026,30,home,WIN,REG,Bruce Boudreau,4,7,8,6,2,2,46,4,7
2015020759,6,away,TIE,SO,Claude Julien,2,8,17,6,4,0,47.5,2,1
2015020759,7,home,TIE,SO,Dan Bylsma,2,7,23,8,3,0,52.5,5,3
2015020753,29,away,LOSS,REG,John Tortorella,1,9,27,10,5,0,40.6,6,4
2015020753,22,home,WIN,REG,Todd McLellan,3,8,24,14,3,2,59.4,23,7
2015020295,24,away,LOSS,REG,Bruce Boudreau,0,7,33,14,1,0,57.6,2,2
2015020295,14,home,WIN,REG,Jon Cooper,3,6,21,8,4,2,42.4,9,6
2015020760,30,away,TIE,REG,Mike Yeo,2,4,20,6,3,1,51.9,8,3
2015020760,3,home,TIE,REG,Alain Vigneault,2,7,20,6,3,0,48.1,6,8
2016021159,10,away,WIN,REG,Mike Babcock,3,6,23,6,1,1,41.3,8,5
2016021159,17,home,LOSS,REG,Jeff Blashill,2,10,29,4,3,0,58.7,12,2
2016021134,26,away,LOSS,REG,Darryl Sutter,1,8,28,11,1,0,47.4,6,5
2016021134,22,home,WIN,REG,Todd McLellan,2,7,34,7,3,0,52.6,18,17
2017020425,30,away,LOSS,REG,Bruce Boudreau,2,5,27,11,1,0,42.4,3,2
2017020425,26,home,WIN,REG,John Stevens,3,7,21,7,3,1,57.6,13,6
2017021058,30,away,LOSS,REG,Bruce Boudreau,1,8,21,6,3,0,49,13,9
2017021058,22,home,WIN,REG,Todd McLellan,2,7,43,8,2,2,51,24,9
2017020326,3,away,WIN,REG,Alain Vigneault,4,6,17,10,2,1,46.6,14,20
2017020326,12,home,LOSS,REG,Bill Peters,1,8,25,4,5,1,53.4,15,11
2017020461,25,away,TIE,SO,Ken Hitchcock,1,11,24,0,3,0,45.5,8,8
2017020461,3,home,TIE,SO,Alain Vigneault,1,6,30,6,0,0,54.5,20,7
2015021202,17,away,LOSS,REG,Jeff Blashill,2,3,21,8,4,0,47.5,6,8
2015021202,6,home,WIN,REG,Claude Julien,3,8,20,8,4,1,52.5,6,5
2015020045,23,away,WIN,REG,Willie Desjardins,3,6,22,11,4,0,49.1,7,5
2015020045,26,home,LOSS,REG,Darryl Sutter,0,3,25,13,3,0,50.9,11,3
2017020651,3,away,LOSS,REG,Alain Vigneault,1,7,8,2,2,0,54,3,11
2017020651,54,home,WIN,REG,Gerard Gallant,2,8,23,4,1,0,46,15,15
2016020505,7,away,LOSS,REG,Dan Bylsma,1,7,23,9,2,0,47.1,6,9
2016020505,2,home,WIN,REG,Jack Capuano,3,8,28,9,2,1,52.9,15,17
2015020281,25,away,WIN,REG,Lindy Ruff,3,7,10,0,2,0,60,8,5
2015020281,15,home,LOSS,REG,Barry Trotz,2,8,19,4,0,0,40,13,10
2017020048,6,away,LOSS,REG,Bruce Cassidy,3,5,14,20,4,1,51.4,4,9
2017020048,21,home,WIN,REG,Jared Bednar,4,9,15,18,5,1,48.6,7,12
2016020804,18,away,WIN,REG,Peter Laviolette,3,9,25,2,3,2,55.4,2,9
2016020804,3,home,LOSS,REG,Alain Vigneault,2,7,26,6,1,0,44.6,8,12
2015021219,24,away,TIE,REG,Bruce Boudreau,3,7,19,16,4,2,50.8,1,9
2015021219,21,home,TIE,REG,Patrick Roy,3,8,27,19,7,1,49.2,5,6
2016020782,30,away,WIN,REG,Bruce Boudreau,4,9,13,8,1,0,46.8,2,3
2016020782,23,home,LOSS,REG,Willie Desjardins,3,6,26,6,2,1,53.2,7,6
2016021014,15,away,LOSS,REG,Barry Trotz,2,6,26,22,5,1,44.4,12,3
2016021014,24,home,WIN,REG,Randy Carlyle,3,8,23,10,6,1,55.6,13,9
2016020266,22,away,WIN,REG,Todd McLellan,3,7,17,12,3,0,50.9,5,9
2016020266,25,home,LOSS,REG,Lindy Ruff,2,8,17,6,6,2,49.1,7,7
2017020781,24,away,LOSS,OT,Randy Carlyle,1,7,29,10,2,0,50.9,9,4
2017020781,9,home,WIN,OT,Guy Boucher,2,8,28,6,4,2,49.1,5,3
2015020943,20,away,LOSS,REG,Bob Hartley,1,6,27,10,4,0,39.7,19,5
2015020943,6,home,WIN,REG,Claude Julien,2,6,17,8,5,1,60.3,11,13
2016020032,12,away,WIN,OT,Bill Peters,3,5,24,4,2,1,51.7,9,3
2016020032,23,home,LOSS,OT,Willie Desjardins,2,7,16,4,2,0,48.3,10,10
2016020138,15,away,WIN,REG,Barry Trotz,3,6,20,8,3,0,56.9,11,4
2016020138,52,home,LOSS,REG,Paul Maurice,2,11,14,8,4,0,43.1,15,9
2016020277,3,away,WIN,REG,Alain Vigneault,3,9,35,8,1,0,51.9,3,10
2016020277,5,home,LOSS,REG,Mike Sullivan,2,7,25,6,2,0,48.1,6,8
2015020161,52,away,WIN,REG,Paul Maurice,3,6,14,15,3,1,56.2,1,4
2015020161,29,home,LOSS,REG,John Tortorella,2,5,18,11,5,0,43.8,9,9
2015020328,9,away,TIE,REG,Dave Cameron,3,7,18,27,1,0,53.3,2,3
2015020328,21,home,TIE,REG,Patrick Roy,3,10,17,7,6,1,46.7,4,8
2016021054,29,away,WIN,OT,John Tortorella,3,9,28,9,0,0,59.3,9,10
2016021054,2,home,LOSS,OT,Doug Weight,2,5,31,7,1,0,40.7,17,12
2015020491,2,away,LOSS,REG,Jack Capuano,0,6,30,4,3,0,40.4,4,2
2015020491,53,home,WIN,REG,Dave Tippett,1,7,25,6,2,0,59.6,3,11
2016020359,6,away,WIN,REG,Claude Julien,2,8,22,6,2,0,46.1,5,7
2016020359,7,home,LOSS,REG,Dan Bylsma,1,9,21,4,3,0,53.9,6,1
2015020936,2,away,LOSS,REG,Jack Capuano,1,9,33,2,4,0,46.2,13,3
2015020936,22,home,WIN,REG,Todd McLellan,3,6,23,8,1,0,53.8,19,8
2017020936,15,away,LOSS,REG,Barry Trotz,2,8,14,33,3,1,45.2,14,9
2017020936,13,home,WIN,REG,Bob Boughner,3,8,19,11,4,1,54.8,12,7
2015020555,4,away,TIE,REG,Dave Hakstol,2,4,23,31,3,0,53.3,12,9
2015020555,28,home,TIE,REG,Peter DeBoer,2,8,30,15,6,3,46.7,21,16
2016020817,28,away,LOSS,OT,Peter DeBoer,1,6,34,8,3,1,50,10,7
2016020817,4,home,WIN,OT,Dave Hakstol,2,8,28,8,3,0,50,9,6
2015020464,9,away,LOSS,REG,Dave Cameron,1,6,25,6,4,1,50,8,13
2015020464,15,home,WIN,REG,Barry Trotz,2,6,25,14,2,0,50,12,15
2015021164,16,away,WIN,OT,Joel Quenneville,3,6,13,6,3,1,48.3,12,8
2015021164,52,home,LOSS,OT,Paul Maurice,2,8,23,6,3,0,51.7,9,9
2017020815,15,away,WIN,REG,Barry Trotz,3,6,13,11,1,1,51.9,3,3
2017020815,29,home,LOSS,REG,John Tortorella,2,9,33,7,3,0,48.1,1,7
2015020585,26,away,LOSS,REG,Darryl Sutter,1,7,15,15,5,1,52.4,1,4
2015020585,21,home,WIN,REG,Patrick Roy,2,8,23,15,5,3,47.6,1,4
2017020075,7,away,TIE,REG,Phil Housley,2,6,25,6,3,0,56.4,4,4
2017020075,26,home,TIE,REG,John Stevens,2,7,27,6,3,3,43.6,16,6
2017020773,2,away,LOSS,REG,Doug Weight,0,7,39,4,1,0,41.8,7,3
2017020773,10,home,WIN,REG,Mike Babcock,3,12,19,2,2,0,58.2,18,16
2015020572,3,away,LOSS,REG,Alain Vigneault,0,10,38,15,5,0,66.7,4,6
2015020572,13,home,WIN,REG,Gerard Gallant,3,5,21,17,4,1,33.3,5,7
2016020038,28,away,WIN,REG,Peter DeBoer,3,6,13,4,1,0,39.7,6,4
2016020038,2,home,LOSS,REG,Jack Capuano,2,5,24,2,2,0,60.3,9,7
2015021143,17,away,WIN,REG,Jeff Blashill,3,10,17,27,5,3,64.6,4,6
2015021143,8,home,LOSS,REG,Michel Therrien,2,6,16,16,4,1,35.4,16,6
2015020701,28,away,WIN,REG,Peter DeBoer,3,5,18,2,2,1,34,2,5
2015020701,53,home,LOSS,REG,Dave Tippett,1,6,28,4,1,0,66,6,7
2015021168,9,away,LOSS,REG,Dave Cameron,2,8,29,22,1,1,52,7,8
2015021168,4,home,WIN,REG,Dave Hakstol,3,9,20,6,4,3,48,9,10
2017020333,52,away,WIN,REG,Paul Maurice,2,6,36,10,4,1,52.3,9,4
2017020333,26,home,LOSS,REG,John Stevens,1,9,22,8,5,1,47.7,14,3
2016020876,14,away,WIN,OT,Jon Cooper,3,10,15,8,2,0,45.8,6,12
2016020876,21,home,LOSS,OT,Jared Bednar,2,7,13,4,4,0,54.2,13,5
2015021016,16,away,LOSS,REG,Joel Quenneville,2,5,7,12,5,0,55.6,12,3
2015021016,25,home,WIN,REG,Lindy Ruff,3,7,20,10,6,2,44.4,10,10
2017020053,25,away,LOSS,REG,Ken Hitchcock,1,7,22,14,1,1,48.4,5,3
2017020053,18,home,WIN,REG,Peter Laviolette,2,7,16,7,3,1,51.6,12,6
2015021156,8,away,WIN,REG,Michel Therrien,3,6,23,11,1,0,43.8,3,6
2015021156,14,home,LOSS,REG,Jon Cooper,0,6,25,7,3,0,56.2,13,3
2016020644,5,away,LOSS,REG,Mike Sullivan,3,8,20,10,4,1,44.8,9,0
2016020644,17,home,WIN,REG,Jeff Blashill,4,8,15,10,4,1,55.2,13,3
2015020962,13,away,LOSS,REG,Gerard Gallant,2,10,14,6,3,0,49,2,7
2015020962,21,home,WIN,REG,Patrick Roy,3,6,23,6,3,1,51,4,8
2015021136,21,away,LOSS,REG,Patrick Roy,2,6,21,11,1,0,56.9,7,6
2015021136,18,home,WIN,REG,Peter Laviolette,3,8,21,9,2,0,43.1,9,5
2015020557,5,away,WIN,REG,Mike Sullivan,3,9,22,12,3,2,50.8,3,8
2015020557,17,home,LOSS,REG,Jeff Blashill,2,8,15,12,3,0,49.2,8,5
2016021154,28,away,LOSS,REG,Peter DeBoer,2,9,6,11,4,0,50,10,7
2016021154,20,home,WIN,REG,Glen Gulutzan,3,8,8,15,2,1,50,15,7
2017020310,29,away,WIN,REG,John Tortorella,3,7,15,6,1,0,32.1,3,3
2017020310,7,home,LOSS,REG,Phil Housley,2,8,15,4,3,0,67.9,12,3
2015020084,2,away,WIN,REG,Jack Capuano,2,7,26,21,1,0,38.5,4,4
2015020084,29,home,LOSS,REG,Todd Richards,0,9,39,11,6,0,61.5,4,4
2015020574,2,away,LOSS,REG,Jack Capuano,2,10,30,8,1,0,58.8,4,4
2015020574,5,home,WIN,REG,Mike Sullivan,3,10,34,2,4,2,41.2,1,4
2016020546,24,away,LOSS,OT,Randy Carlyle,2,6,32,14,1,0,50.9,5,3
2016020546,23,home,WIN,OT,Willie Desjardins,3,6,23,2,7,1,49.1,9,2
2015021038,1,away,LOSS,REG,John Hynes,1,6,25,6,3,0,28.8,10,5
2015021038,24,home,WIN,REG,Bruce Boudreau,5,6,24,8,3,1,71.2,11,4
2016020827,16,away,WIN,REG,Joel Quenneville,3,6,9,19,2,2,42.6,12,9
2016020827,22,home,LOSS,REG,Todd McLellan,1,7,27,29,2,0,57.4,18,12
2016020194,9,away,TIE,SO,Guy Boucher,1,7,29,4,3,0,46,10,4
2016020194,7,home,TIE,SO,Dan Bylsma,1,8,33,6,2,0,54,7,7
2015020032,14,away,WIN,REG,Jon Cooper,4,5,9,8,4,2,49.2,7,8
2015020032,6,home,LOSS,REG,Claude Julien,3,7,34,8,4,3,50.8,5,16
2015020879,26,away,WIN,OT,Darryl Sutter,2,7,29,12,2,0,45,7,8
2015020879,18,home,LOSS,OT,Peter Laviolette,1,8,19,4,6,1,55,10,5
2017020223,15,away,LOSS,REG,Barry Trotz,1,6,22,13,1,0,48.3,7,5
2017020223,7,home,WIN,REG,Phil Housley,3,8,19,7,4,0,51.7,7,6
2015021222,10,away,LOSS,REG,Mike Babcock,1,5,12,12,3,0,54.5,4,3
2015021222,1,home,WIN,REG,John Hynes,3,9,7,6,6,0,45.5,2,6
2016020284,12,away,WIN,REG,Bill Peters,2,7,30,6,1,1,50,11,20
2016020284,10,home,LOSS,REG,Mike Babcock,1,6,30,2,3,0,50,17,30
2015020112,5,away,WIN,OT,Mike Johnston,2,6,20,6,3,0,58.2,6,6
2015020112,18,home,LOSS,OT,Peter Laviolette,1,9,26,9,3,0,41.8,5,4
2017020286,19,away,WIN,REG,Mike Yeo,2,9,24,15,4,1,47.3,5,8
2017020286,22,home,LOSS,REG,Todd McLellan,1,7,32,27,3,1,52.7,15,7
2016020727,22,away,WIN,REG,Todd McLellan,2,5,34,4,2,0,43.6,11,7
2016020727,24,home,LOSS,REG,Randy Carlyle,0,6,41,4,2,0,56.4,19,8
2015020353,16,away,LOSS,OT,Joel Quenneville,2,5,17,2,1,1,44.1,10,5
2015020353,26,home,WIN,OT,Darryl Sutter,3,9,33,2,1,0,55.9,16,5
2015020983,17,away,LOSS,REG,Jeff Blashill,1,8,22,8,3,0,46.2,4,2
2015020983,16,home,WIN,REG,Joel Quenneville,2,6,15,8,3,2,53.8,8,3
2016021223,9,away,TIE,REG,Guy Boucher,2,8,20,0,3,0,43.1,6,7
2016021223,2,home,TIE,REG,Doug Weight,2,5,16,6,0,0,56.9,12,10
2015020964,28,away,WIN,REG,Peter DeBoer,3,7,12,7,4,1,50,3,6
2015020964,23,home,LOSS,REG,Willie Desjardins,2,7,14,13,1,0,50,11,9
2015020689,25,away,LOSS,REG,Lindy Ruff,2,7,20,4,2,0,45.5,11,2
2015020689,26,home,WIN,REG,Darryl Sutter,3,7,25,4,2,1,54.5,13,4
2017020963,23,away,WIN,REG,Travis Green,3,6,21,12,4,1,57.1,4,4
2017020963,53,home,LOSS,REG,Rick Tocchet,1,10,26,8,6,1,42.9,10,8
2015021011,22,away,WIN,REG,Todd McLellan,2,6,15,8,2,0,27.3,4,3
2015021011,30,home,LOSS,REG,John Torchetti,1,7,9,4,4,0,72.7,11,8
2016020469,14,away,TIE,SO,Jon Cooper,2,8,12,12,4,1,44.3,12,6
2016020469,22,home,TIE,SO,Todd McLellan,2,8,25,8,6,2,55.7,12,6
2016020083,30,away,WIN,REG,Bruce Boudreau,3,8,16,13,4,1,53.3,15,10
2016020083,6,home,LOSS,REG,Claude Julien,0,6,26,15,3,0,46.7,16,9
2016021198,14,away,WIN,REG,Jon Cooper,2,7,35,13,2,1,35.9,10,5
2016021198,10,home,LOSS,REG,Mike Babcock,1,6,28,21,3,0,64.1,10,7
2017020849,16,away,LOSS,REG,Joel Quenneville,0,11,13,13,4,0,47.8,1,4
2017020849,30,home,WIN,REG,Bruce Boudreau,3,4,14,13,4,1,52.2,7,3
2015020685,15,away,WIN,REG,Barry Trotz,4,7,17,13,2,2,46,1,4
2015020685,29,home,LOSS,REG,John Tortorella,3,8,27,11,3,1,54,8,6
2015020154,2,away,TIE,SO,Jack Capuano,2,6,15,8,2,1,44.9,1,3
2015020154,1,home,TIE,SO,John Hynes,2,4,12,6,3,0,55.1,9,3
2015020855,16,away,TIE,REG,Joel Quenneville,3,5,11,4,4,3,45.6,9,3
2015020855,3,home,TIE,REG,Alain Vigneault,3,8,28,8,2,2,54.4,15,8
2017020110,18,away,TIE,REG,Peter Laviolette,2,6,19,12,5,0,47.9,7,3
2017020110,3,home,TIE,REG,Alain Vigneault,2,3,25,12,5,1,52.1,18,12
2017021004,2,away,LOSS,OT,Doug Weight,2,6,34,4,2,0,56.4,2,5
2017021004,5,home,WIN,OT,Mike Sullivan,3,12,22,4,2,1,43.6,7,5
2016021151,1,away,LOSS,REG,John Hynes,1,6,22,25,3,1,56.7,11,4
2016021151,2,home,WIN,REG,Doug Weight,2,9,27,11,10,1,43.3,8,12
2017020121,19,away,LOSS,OT,Mike Yeo,2,12,26,8,4,0,53.5,3,5
2017020121,54,home,WIN,OT,Gerard Gallant,3,5,18,10,3,2,46.5,6,13
2017021242,3,away,LOSS,REG,Alain Vigneault,1,8,14,4,4,1,50,13,5
2017021242,2,home,WIN,REG,Doug Weight,2,5,26,8,2,0,50,13,7
2016020086,13,away,LOSS,REG,Gerard Gallant,2,5,27,4,4,1,52.8,3,5
2016020086,5,home,WIN,REG,Mike Sullivan,3,5,27,8,2,1,47.2,3,5
2015020115,29,away,LOSS,REG,John Tortorella,2,9,17,17,5,1,45.9,1,2
2015020115,21,home,WIN,REG,Patrick Roy,3,8,17,15,6,1,54.1,2,6
2017020294,22,away,LOSS,REG,Todd McLellan,3,7,17,38,3,1,45.9,6,4
2017020294,25,home,WIN,REG,Ken Hitchcock,4,5,18,32,6,1,54.1,9,6
2016020197,30,away,TIE,REG,Bruce Boudreau,2,11,32,8,3,1,54.9,3,3
2016020197,5,home,TIE,REG,Mike Sullivan,2,10,25,6,4,2,45.1,4,2
2016020870,17,away,WIN,REG,Jeff Blashill,3,6,28,12,4,0,54.7,4,4
2016020870,5,home,LOSS,REG,Mike Sullivan,2,6,32,12,4,0,45.3,7,3
2017020730,7,away,WIN,OT,Phil Housley,2,8,14,11,3,0,51.1,11,3
2017020730,20,home,LOSS,OT,Glen Gulutzan,1,8,18,11,3,1,48.9,15,8
2017021140,22,away,WIN,REG,Todd McLellan,4,9,17,4,5,1,45.3,9,5
2017021140,9,home,LOSS,REG,Guy Boucher,2,8,24,10,2,1,54.7,16,6
2017020505,14,away,WIN,REG,Jon Cooper,4,7,16,16,2,0,43.1,3,3
2017020505,21,home,LOSS,REG,Jared Bednar,3,9,14,21,6,2,56.9,2,2
2015020638,28,away,WIN,REG,Peter DeBoer,2,6,10,16,6,1,45.2,8,4
2015020638,52,home,LOSS,REG,Paul Maurice,1,5,29,35,3,1,54.8,11,8
2015020880,6,away,WIN,REG,Claude Julien,5,10,11,7,6,3,44.3,8,1
2015020880,25,home,LOSS,REG,Lindy Ruff,3,7,20,17,1,0,55.7,13,5
2017020435,25,away,LOSS,REG,Ken Hitchcock,0,7,16,14,2,0,53.6,3,7
2017020435,19,home,WIN,REG,Mike Yeo,3,6,18,4,7,2,46.4,2,9
2016020340,8,away,LOSS,REG,Michel Therrien,1,10,15,23,3,0,47.1,13,7
2016020340,24,home,WIN,REG,Randy Carlyle,2,9,23,13,4,1,52.9,17,5
2017020974,18,away,WIN,REG,Peter Laviolette,4,8,14,6,2,1,43.1,7,6
2017020974,52,home,LOSS,REG,Paul Maurice,3,9,22,6,2,1,56.9,18,11
2016020979,2,away,WIN,REG,Doug Weight,2,6,19,4,1,1,43.9,8,8
2016020979,22,home,LOSS,REG,Todd McLellan,1,7,34,2,2,0,56.1,17,11
2017020547,16,away,LOSS,REG,Joel Quenneville,1,10,19,24,2,0,49.2,8,11
2017020547,1,home,WIN,REG,John Hynes,2,7,21,26,1,1,50.8,6,12
2016020142,24,away,WIN,REG,Randy Carlyle,2,5,37,48,4,2,61.3,10,1
2016020142,26,home,LOSS,REG,Darryl Sutter,0,7,32,44,1,0,38.7,11,2
2015020519,8,away,LOSS,REG,Michel Therrien,1,7,16,11,2,0,56.9,5,11
2015020519,15,home,WIN,REG,Barry Trotz,3,8,22,11,2,0,43.1,10,10
2017021036,54,away,WIN,REG,Gerard Gallant,2,8,15,6,4,0,56.2,7,4
2017021036,17,home,LOSS,REG,Jeff Blashill,0,7,20,8,3,0,43.8,12,6
2016020672,5,away,WIN,REG,Mike Sullivan,2,6,32,2,2,0,47.7,9,5
2016020672,8,home,LOSS,REG,Michel Therrien,1,5,24,4,1,0,52.3,12,7
2015020908,12,away,LOSS,REG,Bill Peters,1,7,21,12,4,0,53,7,8
2015020908,10,home,WIN,REG,Mike Babcock,3,7,21,12,4,1,47,4,15
